Sat Feb  8 21:05:08 2020,882,0,-7.8,0.26,0.9,1.8,-4.25,-1.14,6
Sat Feb  8 21:05:08 2020,883,0,-7.83,0.27,0.89,1.65,-4.14,-1.38,6
Sat Feb  8 21:05:08 2020,884,0,-7.82,0.29,0.91,1.66,-4,-1.52,6
Sat Feb  8 21:05:09 2020,885,0,-7.79,0.27,0.88,1.6,-3.99,-1.37,6
Sat Feb  8 21:05:09 2020,886,0,-7.8,0.28,0.9,1.87,-4.08,-1.5,6
Sat Feb  8 21:05:09 2020,887,0,-7.77,0.31,0.92,1.68,-4.19,-1.37,6
Sat Feb  8 21:05:10 2020,888,0,-7.76,0.29,0.86,1.77,-4.22,-1.17,6
Sat Feb  8 21:05:10 2020,889,0,-7.83,0.28,0.86,1.76,-4.15,-1.34,6
Sat Feb  8 21:05:10 2020,890,0,-7.75,0.31,0.9,1.69,-4.04,-1.31,6
Sat Feb  8 21:05:10 2020,891,0,-7.76,0.24,0.92,1.81,-4.18,-1.32,6
Sat Feb  8 21:05:11 2020,892,0,-7.76,0.24,0.92,1.92,-3.92,-1.53,6
Sat Feb  8 21:05:11 2020,893,0,-7.75,0.32,0.93,1.79,-4.21,-1.35,6
Sat Feb  8 21:05:11 2020,894,0,-7.77,0.26,0.92,1.62,-3.96,-1.34,6
Sat Feb  8 21:05:11 2020,895,0,-7.79,0.31,0.93,1.78,-4.02,-1.37,6
Sat Feb  8 21:05:12 2020,896,0,-7.74,0.27,0.88,1.62,-4.02,-1.4,6
Sat Feb  8 21:05:12 2020,897,0,-7.76,0.22,0.9,1.79,-4.09,-1.38,6
Sat Feb  8 21:05:12 2020,898,0,-7.81,0.26,0.96,1.79,-4.24,-1.35,6
Sat Feb  8 21:05:12 2020,899,0,-7.75,0.32,0.88,1.65,-4.15,-1.36,6
Sat Feb  8 21:05:13 2020,900,0,-7.8,0.26,0.91,1.68,-4.11,-1.32,6
Sat Feb  8 21:05:13 2020,901,0,-7.75,0.27,1,1.76,-4.31,-1.37,6
Sat Feb  8 21:05:13 2020,902,0,-7.76,0.27,0.91,1.83,-4.04,-1.31,6
Sat Feb  8 21:05:13 2020,903,0,-7.77,0.31,0.96,1.68,-4.17,-1.31,6
Sat Feb  8 21:05:14 2020,904,0,-7.78,0.32,0.92,1.59,-3.98,-1.42,6
Sat Feb  8 21:05:14 2020,905,0,-7.78,0.28,0.88,1.34,-4.14,-1.25,6
Sat Feb  8 21:05:14 2020,906,0,-7.79,0.28,0.96,1.87,-4.26,-1.37,6
Sat Feb  8 21:05:14 2020,907,0,-7.78,0.22,0.83,1.94,-4.11,-1.43,6
Sat Feb  8 21:05:15 2020,908,0,-7.84,0.29,0.88,1.59,-4.14,-1.4,6
Sat Feb  8 21:05:15 2020,909,0,-7.79,0.27,0.89,1.55,-4.03,-1.34,6
Sat Feb  8 21:05:15 2020,910,0,-7.79,0.24,0.85,1.82,-4.32,-1.47,6
Sat Feb  8 21:05:16 2020,911,0,-7.79,0.27,0.93,1.62,-3.95,-1.21,6
Sat Feb  8 21:05:17 2020,916,0,-7.79,0.29,0.94,1.63,-4.05,-1.37,6
Sat Feb  8 21:05:17 2020,917,0,-7.8,0.28,0.87,1.73,-3.92,-1.31,6
Sat Feb  8 21:05:17 2020,918,0,-7.77,0.26,0.92,1.63,-4.04,-1.58,6
